State,County,Year,Month,MME,CALC_BASE_WT_IN_GM,STNAME,fips,state,Population,Year_datetime,_merge,Opioid per capita,Months from Policy Change
MN,morrison,2007,3,328959.0,258.80835,Minnesota,27097.0,MN,32737,2007-01-01,both,10.0485383511012,2
MN,morrison,2007,4,267936.561,217.269074,Minnesota,27097.0,MN,32737,2007-01-01,both,8.184517854415493,3
MN,morrison,2007,5,396432.3,304.09325,Minnesota,27097.0,MN,32737,2007-01-01,both,12.109609921495554,4
MN,morrison,2007,6,331584.075,262.77819999999997,Minnesota,27097.0,MN,32737,2007-01-01,both,10.128725142804777,5
MN,morrison,2007,7,415273.65,315.0902,Minnesota,27097.0,MN,32737,2007-01-01,both,12.68514677581941,6
MN,morrison,2007,8,414040.3875,323.046325,Minnesota,27097.0,MN,32737,2007-01-01,both,12.6474749518893,7
MN,morrison,2007,9,314121.675,239.9367,Minnesota,27097.0,MN,32737,2007-01-01,both,9.595310352200872,8
MN,morrison,2007,10,475593.9,361.9631,Minnesota,27097.0,MN,32737,2007-01-01,both,14.527717872743379,9
MN,morrison,2007,11,394263.6,302.597,Minnesota,27097.0,MN,32737,2007-01-01,both,12.043363777988208,10
MN,morrison,2007,12,378705.075,297.57235,Minnesota,27097.0,MN,32737,2007-01-01,both,11.56810566026209,11
MN,morrison,2008,1,371201.925,287.82795,Minnesota,27097.0,MN,32973,2008-01-01,both,11.257754071513055,12
MN,mower,2007,1,433554.8625,320.618275,Minnesota,27099.0,MN,38066,2007-01-01,both,11.389556625334944,0
MN,mower,2007,2,560563.6125,403.070975,Minnesota,27099.0,MN,38066,2007-01-01,both,14.726097107655127,1
MN,mower,2007,3,354243.666,267.189194,Minnesota,27099.0,MN,38066,2007-01-01,both,9.306038617138654,2
MN,mower,2007,4,360140.0595,270.61562299999997,Minnesota,27099.0,MN,38066,2007-01-01,both,9.460937831660798,3
MN,mower,2007,5,468269.991,349.613894,Minnesota,27099.0,MN,38066,2007-01-01,both,12.301528687017285,4
MN,mower,2007,6,456075.246,335.682314,Minnesota,27099.0,MN,38066,2007-01-01,both,11.981170756055272,5
MN,mower,2007,7,517046.2035,378.599869,Minnesota,27099.0,MN,38066,2007-01-01,both,13.582887708191036,6
MN,mower,2007,8,519427.3845,379.733273,Minnesota,27099.0,MN,38066,2007-01-01,both,13.645441719644827,7
MN,mower,2007,9,441973.87200000003,329.611098,Minnesota,27099.0,MN,38066,2007-01-01,both,11.610725371722799,8
MN,mower,2007,10,414935.9625,312.847075,Minnesota,27099.0,MN,38066,2007-01-01,both,10.900435099563916,9
MN,mower,2007,11,391197.621,297.475564,Minnesota,27099.0,MN,38066,2007-01-01,both,10.276825014448589,10
MN,mower,2007,12,596499.879,436.613986,Minnesota,27099.0,MN,38066,2007-01-01,both,15.670148662848735,11
MN,mower,2008,1,579767.4135,425.206759,Minnesota,27099.0,MN,37985,2008-01-01,both,15.263062090298803,12
MN,murray,2007,1,19990.35,16.40435,Minnesota,27101.0,MN,8485,2007-01-01,both,2.355963464938126,0
MN,murray,2007,2,35789.85,25.928350000000002,Minnesota,27101.0,MN,8485,2007-01-01,both,4.218014142604596,1
MN,murray,2007,3,16899.0,15.55425,Minnesota,27101.0,MN,8485,2007-01-01,both,1.991632292280495,2
MN,murray,2007,4,12777.75,10.5365,Minnesota,27101.0,MN,8485,2007-01-01,both,1.50592221567472,3
MN,murray,2007,5,22074.45,17.59195,Minnesota,27101.0,MN,8485,2007-01-01,both,2.601585150265174,4
MN,murray,2007,6,34465.125,27.51725,Minnesota,27101.0,MN,8485,2007-01-01,both,4.061888626988804,5
MN,murray,2007,7,57206.7,41.51795,Minnesota,27101.0,MN,8485,2007-01-01,both,6.742097819681791,6
MN,murray,2007,8,31336.35,23.7161,Minnesota,27101.0,MN,8485,2007-01-01,both,3.6931467295226867,7
MN,murray,2007,9,49761.0,37.21,Minnesota,27101.0,MN,8485,2007-01-01,both,5.864584560989982,8
MN,murray,2007,10,36598.8,28.08205,Minnesota,27101.0,MN,8485,2007-01-01,both,4.3133529758397176,9
MN,murray,2007,11,36412.65,26.9994,Minnesota,27101.0,MN,8485,2007-01-01,both,4.291414260459635,10
MN,murray,2007,12,42903.3,33.0418,Minnesota,27101.0,MN,8485,2007-01-01,both,5.056370064820271,11
MN,murray,2008,1,53122.875,39.45125,Minnesota,27101.0,MN,8427,2008-01-01,both,6.303889284442862,12
MN,nicollet,2007,1,85940.55,65.7693,Minnesota,27103.0,MN,31788,2007-01-01,both,2.703553227633069,0
MN,nicollet,2007,2,66224.6625,53.785725,Minnesota,27103.0,MN,31788,2007-01-01,both,2.0833227161192904,1
MN,nicollet,2007,3,75840.15,60.59965,Minnesota,27103.0,MN,31788,2007-01-01,both,2.385810683276708,2
MN,nicollet,2007,4,59131.2375,49.157675,Minnesota,27103.0,MN,31788,2007-01-01,both,1.8601748301245753,3
MN,nicollet,2007,5,68916.7875,57.598475,Minnesota,27103.0,MN,31788,2007-01-01,both,2.1680126934692336,4
MN,nicollet,2007,6,80866.875,64.50575,Minnesota,27103.0,MN,31788,2007-01-01,both,2.543943469233673,5
MN,nicollet,2007,7,64795.275,52.378750000000004,Minnesota,27103.0,MN,31788,2007-01-01,both,2.0383564552661384,6
MN,nicollet,2007,8,79623.9,64.3834,Minnesota,27103.0,MN,31788,2007-01-01,both,2.504841449603624,7
MN,nicollet,2007,9,76177.65,61.83365,Minnesota,27103.0,MN,31788,2007-01-01,both,2.396427897319743,8
MN,nicollet,2007,10,61335.825000000004,52.594950000000004,Minnesota,27103.0,MN,31788,2007-01-01,both,1.92952765194413,9
MN,nicollet,2007,11,69314.736,56.299824,Minnesota,27103.0,MN,31788,2007-01-01,both,2.1805315213288035,10
MN,nicollet,2007,12,100924.2,80.75295,Minnesota,27103.0,MN,31788,2007-01-01,both,3.1749150622876554,11
MN,nicollet,2008,1,75052.5375,61.941225,Minnesota,27103.0,MN,31968,2008-01-01,both,2.3477395364114115,12
MN,nobles,2007,1,166304.025,131.25115,Minnesota,27105.0,MN,20090,2007-01-01,both,8.277950472872075,0
MN,nobles,2007,2,159698.4375,126.998775,Minnesota,27105.0,MN,20090,2007-01-01,both,7.949150696864112,1
MN,nobles,2007,3,124183.1625,105.289475,Minnesota,27105.0,MN,20090,2007-01-01,both,6.181342085614734,2
MN,nobles,2007,4,159764.7375,126.033975,Minnesota,27105.0,MN,20090,2007-01-01,both,7.952450846192135,3
MN,nobles,2007,5,229915.19700000001,181.831498,Minnesota,27105.0,MN,20090,2007-01-01,both,11.444260676953709,4
MN,nobles,2007,6,162218.4,127.16525,Minnesota,27105.0,MN,20090,2007-01-01,both,8.074584370333499,5
MN,nobles,2007,7,148620.8625,119.058775,Minnesota,27105.0,MN,20090,2007-01-01,both,7.397753235440517,6
MN,nobles,2007,8,167487.675,136.78255,Minnesota,27105.0,MN,20090,2007-01-01,both,8.336867844698855,7
MN,nobles,2007,9,128612.886,104.660674,Minnesota,27105.0,MN,20090,2007-01-01,both,6.401836037829766,8
MN,nobles,2007,10,142631.1375,123.692575,Minnesota,27105.0,MN,20090,2007-01-01,both,7.099608636137383,9
MN,nobles,2007,11,203501.211,156.553774,Minnesota,27105.0,MN,20090,2007-01-01,both,10.129477899452464,10
MN,nobles,2007,12,181634.547,146.415598,Minnesota,27105.0,MN,20090,2007-01-01,both,9.041042658038824,11
MN,nobles,2008,1,172284.07200000001,136.751348,Minnesota,27105.0,MN,20425,2008-01-01,both,8.434960685434516,12
MN,norman,2007,1,34896.633,31.487772,Minnesota,27107.0,MN,6587,2007-01-01,both,5.297803704265979,0
MN,norman,2007,2,47613.630000000005,39.91532,Minnesota,27107.0,MN,6587,2007-01-01,both,7.2284241688173685,1
MN,norman,2007,3,66275.754,52.608986,Minnesota,27107.0,MN,6587,2007-01-01,both,10.061599210566268,2
MN,norman,2007,4,57723.513,47.512892,Minnesota,27107.0,MN,6587,2007-01-01,both,8.763247760740853,3
MN,norman,2007,5,60177.129,51.217086,Minnesota,27107.0,MN,6587,2007-01-01,both,9.135741460452406,4
MN,norman,2007,6,54186.18,44.24657,Minnesota,27107.0,MN,6587,2007-01-01,both,8.226230453924396,5
MN,norman,2007,7,80400.513,63.690342,Minnesota,27107.0,MN,6587,2007-01-01,both,12.205937908000609,6
MN,norman,2007,8,48771.222,43.360898,Minnesota,27107.0,MN,6587,2007-01-01,both,7.404163048428724,7
MN,norman,2007,9,49680.525,40.9401,Minnesota,27107.0,MN,6587,2007-01-01,both,7.542208137240018,8
MN,norman,2007,10,39185.997,34.448248,Minnesota,27107.0,MN,6587,2007-01-01,both,5.948989980264157,9
MN,norman,2007,11,42783.672,37.149398,Minnesota,27107.0,MN,6587,2007-01-01,both,6.4951680582966445,10
MN,norman,2007,12,58103.85,48.0187,Minnesota,27107.0,MN,6587,2007-01-01,both,8.820988310308183,11
MN,norman,2008,1,67817.511,55.251224,Minnesota,27107.0,MN,6546,2008-01-01,both,10.360145279560037,12
MN,olmsted,2007,1,2569833.7125,1829.2574749999999,Minnesota,27109.0,MN,139595,2007-01-01,both,18.409210304810344,0
MN,olmsted,2007,2,2431824.5625,1708.192175,Minnesota,27109.0,MN,139595,2007-01-01,both,17.420570668720227,1
MN,olmsted,2007,3,3221696.025,2259.79635,Minnesota,27109.0,MN,139595,2007-01-01,both,23.07887836240553,2
MN,olmsted,2007,4,1971715.0133625001,1408.263225575,Minnesota,27109.0,MN,139595,2007-01-01,both,14.124538940237832,3
MN,olmsted,2007,5,2665016.175,1885.8008,Minnesota,27109.0,MN,139595,2007-01-01,both,19.09105752355027,4
MN,olmsted,2007,6,2315930.5995,1647.2763419999999,Minnesota,27109.0,MN,139595,2007-01-01,both,16.59035495182492,5
MN,olmsted,2007,7,2519521.4175,1781.6908449999999,Minnesota,27109.0,MN,139595,2007-01-01,both,18.048794136609477,6
MN,olmsted,2007,8,2616936.99,1864.49386,Minnesota,27109.0,MN,139595,2007-01-01,both,18.74663841828146,7
MN,olmsted,2007,9,2055365.1375000002,1472.707375,Minnesota,27109.0,MN,139595,2007-01-01,both,14.72377332640854,8
MN,olmsted,2007,10,2512685.0505,1801.904217,Minnesota,27109.0,MN,139595,2007-01-01,both,17.99982127225187,9
MN,olmsted,2007,11,2558476.629,1811.696986,Minnesota,27109.0,MN,139595,2007-01-01,both,18.327852924531683,10
MN,olmsted,2007,12,2627936.1675,1862.493395,Minnesota,27109.0,MN,139595,2007-01-01,both,18.825431910168703,11
MN,olmsted,2008,1,2434728.015,1733.38526,Minnesota,27109.0,MN,141857,2008-01-01,both,17.163256060680826,12
MN,ottertail,2007,1,691016.8125,513.801725,Minnesota,27111.0,MN,56973,2007-01-01,both,12.128847217102837,0
MN,ottertail,2007,2,688959.7163625,510.765477575,Minnesota,27111.0,MN,56973,2007-01-01,both,12.092740708098573,1
MN,ottertail,2007,3,617168.8875,460.886925,Minnesota,27111.0,MN,56973,2007-01-01,both,10.832655600021061,2
MN,ottertail,2007,4,564693.3375,428.223925,Minnesota,27111.0,MN,56973,2007-01-01,both,9.911595624243063,3
MN,ottertail,2007,5,718398.8235,533.771699,Minnesota,27111.0,MN,56973,2007-01-01,both,12.609461034174084,4
MN,ottertail,2007,6,655360.8285000001,490.333769,Minnesota,27111.0,MN,56973,2007-01-01,both,11.503007187615188,5
MN,ottertail,2007,7,836265.4815,620.572821,Minnesota,27111.0,MN,56973,2007-01-01,both,14.678277104944447,6
MN,ottertail,2007,8,835138.758,617.601872,Minnesota,27111.0,MN,56973,2007-01-01,both,14.658500658206519,7
MN,ottertail,2007,9,585640.872,438.80879799999997,Minnesota,27111.0,MN,56973,2007-01-01,both,10.279270391237954,8
MN,ottertail,2007,10,780702.741,584.590444,Minnesota,27111.0,MN,56973,2007-01-01,both,13.703030224843348,9
MN,ottertail,2007,11,778320.483,577.906822,Minnesota,27111.0,MN,56973,2007-01-01,both,13.661216418303407,10
MN,ottertail,2007,12,681665.1315,514.428471,Minnesota,27111.0,MN,56973,2007-01-01,both,11.964704886525196,11
MN,ottertail,2008,1,686713.3845,516.280473,Minnesota,27111.0,MN,56895,2008-01-01,both,12.069837147376747,12
MN,pennington,2007,1,294142.5,231.6118,Minnesota,27113.0,MN,13781,2007-01-01,both,21.344060663231986,0
MN,pennington,2007,2,186093.075,147.3195,Minnesota,27113.0,MN,13781,2007-01-01,both,13.50359734416951,1
MN,pennington,2007,3,243232.575,188.99445,Minnesota,27113.0,MN,13781,2007-01-01,both,17.649849430375156,2
MN,pennington,2007,4,204343.1625,168.819475,Minnesota,27113.0,MN,13781,2007-01-01,both,14.827890755387854,3
MN,pennington,2007,5,267681.3,211.6503,Minnesota,27113.0,MN,13781,2007-01-01,both,19.423938756258615,4
MN,pennington,2007,6,336434.8875,259.806725,Minnesota,27113.0,MN,13781,2007-01-01,both,24.412951708874537,5
MN,pennington,2007,7,223754.36250000002,179.490025,Minnesota,27113.0,MN,13781,2007-01-01,both,16.236438756258618,6
MN,pennington,2007,8,271235.625,219.8216,Minnesota,27113.0,MN,13781,2007-01-01,both,19.681853639068283,7
MN,pennington,2007,9,205048.0875,168.179525,Minnesota,27113.0,MN,13781,2007-01-01,both,14.879042703722517,8
MN,pennington,2007,10,296548.35000000003,235.58685,Minnesota,27113.0,MN,13781,2007-01-01,both,21.5186379798273,9
MN,pennington,2007,11,243300.15,202.50965,Minnesota,27113.0,MN,13781,2007-01-01,both,17.654752920687905,10
MN,pennington,2007,12,263717.9625,211.83327500000001,Minnesota,27113.0,MN,13781,2007-01-01,both,19.136344423481606,11
MN,pennington,2008,1,233949.9375,193.04737500000002,Minnesota,27113.0,MN,13784,2008-01-01,both,16.972572366511898,12
MN,pine,2007,1,361003.1625,271.241475,Minnesota,27115.0,MN,28190,2007-01-01,both,12.80607174529975,0
MN,pine,2007,2,344640.5625,256.448425,Minnesota,27115.0,MN,28190,2007-01-01,both,12.22563187300461,1
MN,pine,2007,3,328140.225,248.5761,Minnesota,27115.0,MN,28190,2007-01-01,both,11.640305959560127,2
MN,pine,2007,4,362851.35,270.9601,Minnesota,27115.0,MN,28190,2007-01-01,both,12.87163355799929,3
MN,pine,2007,5,398196.297,296.995448,Minnesota,27115.0,MN,28190,2007-01-01,both,14.125445086910252,4
MN,pine,2007,6,306192.15,237.47555,Minnesota,27115.0,MN,28190,2007-01-01,both,10.861729336644201,5
MN,pine,2007,7,404206.53750000003,302.566225,Minnesota,27115.0,MN,28190,2007-01-01,both,14.338649787158568,6
MN,pine,2007,8,409462.2735,305.565549,Minnesota,27115.0,MN,28190,2007-01-01,both,14.525089517559419,7
MN,pine,2007,9,281536.68450000003,216.397173,Minnesota,27115.0,MN,28190,2007-01-01,both,9.98711190138347,8
MN,pine,2007,10,466790.55,346.66005,Minnesota,27115.0,MN,28190,2007-01-01,both,16.558728272437033,9
MN,pine,2007,11,374619.261,282.488224,Minnesota,27115.0,MN,28190,2007-01-01,both,13.289083398368216,10
MN,pine,2007,12,371968.0875,281.982025,Minnesota,27115.0,MN,28190,2007-01-01,both,13.195036803831147,11
MN,pine,2008,1,331540.8375,254.778275,Minnesota,27115.0,MN,28399,2008-01-01,both,11.674384221275398,12
MN,pipestone,2007,1,128355.0,97.42575,Minnesota,27117.0,MN,9268,2007-01-01,both,13.849266292619767,0
MN,pipestone,2007,2,144308.475,109.12085,Minnesota,27117.0,MN,9268,2007-01-01,both,15.57061663789383,1
MN,pipestone,2007,3,242222.1,173.63985,Minnesota,27117.0,MN,9268,2007-01-01,both,26.135315062580926,2
MN,pipestone,2007,4,157837.365,114.805365,Minnesota,27117.0,MN,9268,2007-01-01,both,17.030358761329303,3
MN,pipestone,2007,5,195064.215,147.997965,Minnesota,27117.0,MN,9268,2007-01-01,both,21.04706678895123,4
MN,pipestone,2007,6,115634.7,92.3257,Minnesota,27117.0,MN,9268,2007-01-01,both,12.476769529564091,5
MN,pipestone,2007,7,143976.225,111.92635,Minnesota,27117.0,MN,9268,2007-01-01,both,15.534767479499353,6
MN,pipestone,2007,8,156431.25,119.67475,Minnesota,27117.0,MN,9268,2007-01-01,both,16.87864156236513,7
MN,pipestone,2007,9,157822.95,117.92869999999999,Minnesota,27117.0,MN,9268,2007-01-01,both,17.028803409581357,8
MN,pipestone,2007,10,158386.35,125.21594999999999,Minnesota,27117.0,MN,9268,2007-01-01,both,17.08959322399655,9
MN,pipestone,2007,11,124174.575,98.62434999999999,Minnesota,27117.0,MN,9268,2007-01-01,both,13.398206193353474,10
MN,pipestone,2007,12,136393.8,105.91284999999999,Minnesota,27117.0,MN,9268,2007-01-01,both,14.716637893828224,11
MN,pipestone,2008,1,152917.95,117.2821,Minnesota,27117.0,MN,9358,2008-01-01,both,16.34087946142338,12
MN,polk,2007,1,393943.2,313.4824,Minnesota,27119.0,MN,30725,2007-01-01,both,12.821585028478438,0
MN,polk,2007,2,287133.45,227.29225,Minnesota,27119.0,MN,30725,2007-01-01,both,9.345270951993491,1
MN,polk,2007,3,330508.05,261.25365,Minnesota,27119.0,MN,30725,2007-01-01,both,10.756974776240845,2
MN,polk,2007,4,374570.325,294.10955,Minnesota,27119.0,MN,30725,2007-01-01,both,12.19106021155411,3
MN,polk,2007,5,478976.325,366.6901,Minnesota,27119.0,MN,30725,2007-01-01,both,15.58913995117982,4
MN,polk,2007,6,364395.675,283.8454,Minnesota,27119.0,MN,30725,2007-01-01,both,11.859908055329536,5
MN,polk,2007,7,395794.8375,318.046525,Minnesota,27119.0,MN,30725,2007-01-01,both,12.881849877949554,6
MN,polk,2007,8,437395.5,343.71185,Minnesota,27119.0,MN,30725,2007-01-01,both,14.235817737998373,7
MN,polk,2007,9,318237.3375,253.577675,Minnesota,27119.0,MN,30725,2007-01-01,both,10.357602522375917,8
MN,polk,2007,10,509687.0985,390.998149,Minnesota,27119.0,MN,30725,2007-01-01,both,16.588676924328723,9
MN,polk,2007,11,389844.6075,309.27182,Minnesota,27119.0,MN,30725,2007-01-01,both,12.688189015459724,10
MN,polk,2007,12,383007.8365875,298.422857725,Minnesota,27119.0,MN,30725,2007-01-01,both,12.465674095606184,11
MN,polk,2008,1,383959.275,307.53275,Minnesota,27119.0,MN,30558,2008-01-01,both,12.564934714313765,12
MN,pope,2007,1,92654.7,75.84535,Minnesota,27121.0,MN,10975,2007-01-01,both,8.442341685649202,0
MN,pope,2007,2,107223.45,81.6732,Minnesota,27121.0,MN,10975,2007-01-01,both,9.769790432801821,1
MN,pope,2007,3,144214.1288625,105.22375257499999,Minnesota,27121.0,MN,10975,2007-01-01,both,13.140239531890659,2
MN,pope,2007,4,119448.0,93.00125,Minnesota,27121.0,MN,10975,2007-01-01,both,10.883644646924829,3
MN,pope,2007,5,194486.1,143.83385,Minnesota,27121.0,MN,10975,2007-01-01,both,17.720829157175398,4
MN,pope,2007,6,113654.5538625,84.749802575,Minnesota,27121.0,MN,10975,2007-01-01,both,10.355768005694761,5
MN,pope,2007,7,96654.225,77.6036,Minnesota,27121.0,MN,10975,2007-01-01,both,8.806763097949887,6
MN,pope,2007,8,133200.825,104.2887,Minnesota,27121.0,MN,10975,2007-01-01,both,12.136749430523919,7
MN,pope,2007,9,93029.2538625,70.848252575,Minnesota,27121.0,MN,10975,2007-01-01,both,8.47646960022779,8
MN,pope,2007,10,68915.475,56.5886,Minnesota,27121.0,MN,10975,2007-01-01,both,6.279314350797267,9
MN,pope,2007,11,110198.25,83.30325,Minnesota,27121.0,MN,10975,2007-01-01,both,10.040842824601366,10
MN,pope,2007,12,114319.5,88.321,Minnesota,27121.0,MN,10975,2007-01-01,both,10.41635535307517,11
MN,pope,2008,1,98499.975,76.3116,Minnesota,27121.0,MN,10950,2008-01-01,both,8.995431506849316,12
MN,ramsey,2007,1,6230106.261,4644.030424,Minnesota,27123.0,MN,499408,2007-01-01,both,12.474982901755679,0
MN,ramsey,2007,2,5686790.0475,4223.146265,Minnesota,27123.0,MN,499408,2007-01-01,both,11.387062376854196,1
MN,ramsey,2007,3,6354801.867,4722.530527,Minnesota,27123.0,MN,499408,2007-01-01,both,12.724669742975683,2
MN,ramsey,2007,4,5718832.14945,4266.4534163,Minnesota,27123.0,MN,499408,2007-01-01,both,11.451222546394932,3
MN,ramsey,2007,5,6895865.4098625,5116.727256575,Minnesota,27123.0,MN,499408,2007-01-01,both,13.80807958595477,4
MN,ramsey,2007,6,6171488.325,4608.336995,Minnesota,27123.0,MN,499408,2007-01-01,both,12.357608057940602,5
MN,ramsey,2007,7,6875507.739225,5058.20452615,Minnesota,27123.0,MN,499408,2007-01-01,both,13.767315980570997,6
MN,ramsey,2007,8,6798274.5323625,5080.7258715749995,Minnesota,27123.0,MN,499408,2007-01-01,both,13.61266646181579,7
MN,ramsey,2007,9,5813535.4688625,4321.227379575,Minnesota,27123.0,MN,499408,2007-01-01,both,11.640853708515882,8
MN,ramsey,2007,10,6446014.6658625,4828.833860575,Minnesota,27123.0,MN,499408,2007-01-01,both,12.907311588645957,9
MN,ramsey,2007,11,6600178.6960875,4906.5866807249995,Minnesota,27123.0,MN,499408,2007-01-01,both,13.21600514226344,10
MN,ramsey,2007,12,6594988.6215,4912.661681,Minnesota,27123.0,MN,499408,2007-01-01,both,13.205612688423093,11
MN,ramsey,2008,1,7194141.0185,5331.015229,Minnesota,27123.0,MN,502658,2008-01-01,both,14.312198390356864,12
MN,redlake,2007,1,13584.075,10.67045,Minnesota,27125.0,MN,4126,2007-01-01,both,3.2923109549200196,0
MN,redlake,2007,2,24409.05,17.685299999999998,Minnesota,27125.0,MN,4126,2007-01-01,both,5.915911294231702,1
MN,redlake,2007,3,10929.375,9.80875,Minnesota,27125.0,MN,4126,2007-01-01,both,2.648903296170625,2
MN,redlake,2007,4,3664.575,2.54395,Minnesota,27125.0,MN,4126,2007-01-01,both,0.8881665050896752,3
MN,redlake,2007,5,22630.275,18.82015,Minnesota,27125.0,MN,4126,2007-01-01,both,5.484797624818226,4
MN,redlake,2007,6,32040.9,23.0759,Minnesota,27125.0,MN,4126,2007-01-01,both,7.7656083373727585,5
MN,redlake,2007,7,908.1000000000001,0.9081000000000001,Minnesota,27125.0,MN,4126,2007-01-01,both,0.2200920988851188,6
MN,redlake,2007,8,13685.100000000002,11.4441,Minnesota,27125.0,MN,4126,2007-01-01,both,3.3167959282598165,7
MN,redlake,2007,9,9112.800000000001,7.992300000000001,Minnesota,27125.0,MN,4126,2007-01-01,both,2.208628211342705,8
MN,redlake,2007,10,18054.975,13.34835,Minnesota,27125.0,MN,4126,2007-01-01,both,4.3759028114396505,9
MN,redlake,2007,11,12559.425000000001,10.542300000000001,Minnesota,27125.0,MN,4126,2007-01-01,both,3.043971158507029,10
MN,redlake,2007,12,11197.275000000001,9.180150000000001,Minnesota,27125.0,MN,4126,2007-01-01,both,2.713833010179351,11
MN,redlake,2008,1,10859.25,7.5422,Minnesota,27125.0,MN,4131,2008-01-01,both,2.628721859114016,12
MN,redwood,2007,1,102908.625,83.1858,Minnesota,27127.0,MN,15594,2007-01-01,both,6.59924490188534,0
MN,redwood,2007,2,76226.625,61.21045,Minnesota,27127.0,MN,15594,2007-01-01,both,4.888202193151212,1
MN,redwood,2007,3,102501.825,80.0894,Minnesota,27127.0,MN,15594,2007-01-01,both,6.573157945363601,2
MN,redwood,2007,4,95053.575,73.76175,Minnesota,27127.0,MN,15594,2007-01-01,both,6.09552231627549,3
MN,redwood,2007,5,105764.475,83.5762,Minnesota,27127.0,MN,15594,2007-01-01,both,6.78238264717199,4
MN,redwood,2007,6,105462.0,83.27365,Minnesota,27127.0,MN,15594,2007-01-01,both,6.762985763755291,5
MN,redwood,2007,7,84868.8,68.28359999999999,Minnesota,27127.0,MN,15594,2007-01-01,both,5.442400923432089,6
MN,redwood,2007,8,128861.025,99.2766,Minnesota,27127.0,MN,15594,2007-01-01,both,8.26350038476337,7
MN,redwood,2007,9,86047.35,70.5828,Minnesota,27127.0,MN,15594,2007-01-01,both,5.5179780684878805,8
MN,redwood,2007,10,145268.25,111.42555,Minnesota,27127.0,MN,15594,2007-01-01,both,9.31565025009619,9
MN,redwood,2007,11,127702.425,99.46275,Minnesota,27127.0,MN,15594,2007-01-01,both,8.189202577914582,10
MN,redwood,2007,12,129908.325,103.9099,Minnesota,27127.0,MN,15594,2007-01-01,both,8.33066083108888,11
MN,redwood,2008,1,146508.975,109.5284,Minnesota,27127.0,MN,15596,2008-01-01,both,9.394009681969736,12
MN,renville,2007,1,54896.0625,46.939625,Minnesota,27129.0,MN,16140,2007-01-01,both,3.401243029739777,0
MN,renville,2007,2,79453.8375,62.756524999999996,Minnesota,27129.0,MN,16140,2007-01-01,both,4.922790427509294,1
MN,renville,2007,3,76394.6625,60.817975,Minnesota,27129.0,MN,16140,2007-01-01,both,4.733250464684016,2
MN,renville,2007,4,58728.075000000004,49.0907,Minnesota,27129.0,MN,16140,2007-01-01,both,3.638666356877324,3
MN,renville,2007,5,76907.475,67.71835,Minnesota,27129.0,MN,16140,2007-01-01,both,4.7650232342007435,4
MN,renville,2007,6,134391.6,103.0141,Minnesota,27129.0,MN,16140,2007-01-01,both,8.326617100371747,5
MN,renville,2007,7,68149.2,61.42545,Minnesota,27129.0,MN,16140,2007-01-01,both,4.222379182156134,6
MN,renville,2007,8,57584.1,47.72265,Minnesota,27129.0,MN,16140,2007-01-01,both,3.567788104089219,7
MN,renville,2007,9,66497.7375,57.196575,Minnesota,27129.0,MN,16140,2007-01-01,both,4.120058085501859,8
MN,renville,2007,10,94342.275,82.0154,Minnesota,27129.0,MN,16140,2007-01-01,both,5.845246282527881,9
MN,renville,2007,11,92034.375,76.79395,Minnesota,27129.0,MN,16140,2007-01-01,both,5.702253717472119,10
MN,renville,2007,12,70937.55,61.97265,Minnesota,27129.0,MN,16140,2007-01-01,both,4.3951394052044614,11
MN,renville,2008,1,85121.775,69.209,Minnesota,27129.0,MN,15848,2008-01-01,both,5.371136736496719,12
MN,rice,2007,1,580224.1125,452.04792499999996,Minnesota,27131.0,MN,61985,2007-01-01,both,9.36071811728644,0
MN,rice,2007,2,490278.1125,379.673225,Minnesota,27131.0,MN,61985,2007-01-01,both,7.909625110913931,1
MN,rice,2007,3,580436.568,448.558171,Minnesota,27131.0,MN,61985,2007-01-01,both,9.36414564814068,2
MN,rice,2007,4,523157.994,412.490346,Minnesota,27131.0,MN,61985,2007-01-01,both,8.44007411470517,3
MN,rice,2007,5,575262.702,452.019568,Minnesota,27131.0,MN,61985,2007-01-01,both,9.280676002258613,4
MN,rice,2007,6,572593.524,445.195116,Minnesota,27131.0,MN,61985,2007-01-01,both,9.237614326046623,5
MN,rice,2007,7,614051.8755,475.306067,Minnesota,27131.0,MN,61985,2007-01-01,both,9.906459232072274,6
MN,rice,2007,8,643275.6435,501.871759,Minnesota,27131.0,MN,61985,2007-01-01,both,10.377924392998306,7
MN,rice,2007,9,534674.5455,419.764447,Minnesota,27131.0,MN,61985,2007-01-01,both,8.625869895942566,8
MN,rice,2007,10,783066.483,597.668872,Minnesota,27131.0,MN,61985,2007-01-01,both,12.633160974429298,9
MN,rice,2007,11,607117.086,470.834224,Minnesota,27131.0,MN,61985,2007-01-01,both,9.794580721142212,10
MN,rice,2007,12,681172.041,528.225744,Minnesota,27131.0,MN,61985,2007-01-01,both,10.989304525288375,11
MN,rice,2008,1,659806.7175,510.349795,Minnesota,27131.0,MN,62583,2008-01-01,both,10.542906500167778,12
MN,rock,2007,1,127597.125,96.66825,Minnesota,27133.0,MN,9463,2007-01-01,both,13.483792137799853,0
MN,rock,2007,2,97174.5,77.9,Minnesota,27133.0,MN,9463,2007-01-01,both,10.26888935855437,1
MN,rock,2007,3,164209.7625,122.186575,Minnesota,27133.0,MN,9463,2007-01-01,both,17.35282283630984,2
